sid,Block,Trial,Condition,Digit,Picture,Response,Correct_Response,Accuracy,RT
59,7,36,2,4,6,M,M,C,434
59,7,37,2,2,4,X,X,C,498
59,7,38,2,1,1,Z,Z,C,471
59,7,39,2,6,2,.,.,C,466
59,7,40,2,6,2,.,.,C,498
59,7,41,2,1,1,Z,Z,C,498
59,7,42,2,1,1,Z,Z,C,415
59,7,43,2,3,3,C,C,C,526
59,7,44,2,3,3,C,C,C,482
59,7,45,2,5,5,",",",",C,546
59,7,46,2,6,2,.,.,C,402
59,7,47,2,5,5,",",",",C,478
59,7,48,2,5,5,",",",",C,450
59,7,49,2,5,5,",",",",C,398
59,7,50,2,5,5,",",",",C,466
59,8,1,2,5,5,",",",",C,475
59,8,2,2,4,6,M,M,C,338
59,8,3,2,4,6,M,M,C,418
59,8,4,2,6,2,",",.,I,430
59,8,5,2,3,3,C,C,C,530
59,8,6,2,5,5,",",",",C,354
59,8,7,2,1,1,C,Z,I,407
59,8,8,2,2,4,X,X,C,546
59,8,9,2,6,2,.,.,C,435
59,8,10,2,3,3,C,C,C,494
59,8,11,2,4,6,M,M,C,610
59,8,12,2,2,4,X,X,C,514
59,8,13,2,4,6,M,M,C,722
59,8,14,2,3,3,C,C,C,515
59,8,15,2,4,6,M,M,C,567
59,8,16,2,6,2,.,.,C,526
59,8,17,2,3,3,C,C,C,518
59,8,18,2,5,5,",",",",C,470
59,8,19,2,2,4,X,X,C,498
59,8,20,2,2,4,X,X,C,418
59,8,21,2,3,3,C,C,C,466
59,8,22,2,2,4,X,X,C,514
59,8,23,2,5,5,",",",",C,482
59,8,24,2,4,6,M,M,C,594
59,8,25,2,3,3,C,C,C,450
59,8,26,2,6,2,.,.,C,402
59,8,27,2,6,2,.,.,C,482
59,8,28,2,3,3,C,C,C,610
59,8,29,2,3,3,C,C,C,482
59,8,30,2,4,6,M,M,C,519
59,8,31,2,2,4,C,X,I,466
59,8,32,2,5,5,",",",",C,438
59,8,33,2,6,2,.,.,C,370
59,8,34,2,2,4,X,X,C,526
59,8,35,2,6,2,.,.,C,626
59,8,36,2,2,4,X,X,C,542
59,8,37,2,6,2,.,.,C,434
59,8,38,2,1,1,Z,Z,C,486
59,8,39,2,1,1,Z,Z,C,434
59,8,40,2,3,3,C,C,C,758
59,8,41,2,3,3,C,C,C,594
59,8,42,2,5,5,",",",",C,574
59,8,43,2,4,6,M,M,C,514
59,8,44,2,5,5,",",",",C,466
59,8,45,2,2,4,X,X,C,562
59,8,46,2,5,5,",",",",C,471
59,8,47,2,6,2,.,.,C,354
59,8,48,2,2,4,X,X,C,546
59,8,49,2,4,6,M,M,C,466
59,8,50,2,6,2,",",.,I,530
59,9,1,2,6,2,.,.,C,458
59,9,2,2,5,5,",",",",C,418
59,9,3,2,5,5,",",",",C,418
59,9,4,2,6,2,.,.,C,498
59,9,5,2,6,2,.,.,C,398
59,9,6,2,1,1,Z,Z,C,466
59,9,7,2,3,3,C,C,C,486
59,9,8,2,1,1,Z,Z,C,417
59,9,9,2,5,5,",",",",C,450
59,9,10,2,2,4,X,X,C,466
59,9,11,2,1,1,Z,Z,C,386
59,9,12,2,1,1,Z,Z,C,450
59,9,13,2,4,6,M,M,C,546
59,9,14,2,2,4,X,X,C,438
59,9,15,2,1,1,Z,Z,C,482
59,9,16,2,3,3,C,C,C,542
59,9,17,2,2,4,X,X,C,466
59,9,18,2,4,6,M,M,C,486
59,9,19,2,3,3,C,C,C,396
59,9,20,2,3,3,C,C,C,482
59,9,21,2,1,1,Z,Z,C,466
59,9,22,2,4,6,M,M,C,518
59,9,23,2,1,1,Z,Z,C,533
59,9,24,2,3,3,C,C,C,482
59,9,25,2,1,1,Z,Z,C,482
59,9,26,2,3,3,C,C,C,542
59,9,27,2,3,3,C,C,C,494
59,9,28,2,5,5,",",",",C,466
59,9,29,2,6,2,.,.,C,448
59,9,30,2,2,4,X,X,C,418
59,9,31,2,3,3,C,C,C,430
59,9,32,2,6,2,.,.,C,466
59,9,33,2,6,2,.,.,C,414
59,9,34,2,6,2,.,.,C,354
59,9,35,2,2,4,X,X,C,466
59,9,36,2,4,6,C,M,I,674
59,9,37,2,6,2,.,.,C,450
59,9,38,2,4,6,C,M,I,498
59,9,39,2,6,2,.,.,C,610
59,9,40,2,5,5,",",",",C,398
59,9,41,2,2,4,X,X,C,463
59,9,42,2,2,4,X,X,C,478
59,9,43,2,6,2,.,.,C,446
59,9,44,2,4,6,M,M,C,512
59,9,45,2,5,5,",",",",C,467
59,9,46,2,6,2,.,.,C,435
59,9,47,2,5,5,",",",",C,542
59,9,48,2,5,5,",",",",C,391
59,9,49,2,4,6,M,M,C,482
59,9,50,2,2,4,X,X,C,515
59,10,1,2,2,4,X,X,C,478
59,10,2,2,2,4,X,X,C,402
59,10,3,2,4,6,M,M,C,446
59,10,4,2,4,6,M,M,C,418
59,10,5,2,5,5,",",",",C,354
59,10,6,2,5,5,",",",",C,406
59,10,7,2,2,4,X,X,C,482
59,10,8,2,5,5,",",",",C,403
59,10,9,2,2,4,X,X,C,466
59,10,10,2,1,1,Z,Z,C,498
59,10,11,2,2,4,X,X,C,514
59,10,12,2,1,1,Z,Z,C,386
59,10,13,2,5,5,M,",",I,610
59,10,14,2,6,2,.,.,C,470
59,10,15,2,3,3,C,C,C,567
59,10,16,2,2,4,X,X,C,530
59,10,17,2,2,4,X,X,C,403
59,10,18,2,3,3,C,C,C,791
59,10,19,2,1,1,Z,Z,C,483
59,10,20,2,5,5,",",",",C,462
59,10,21,2,4,6,M,M,C,498
59,10,22,2,6,2,.,.,C,531
59,10,23,2,2,4,X,X,C,546
59,10,24,2,1,1,Z,Z,C,467
59,10,25,2,5,5,",",",",C,440
59,10,26,2,5,5,",",",",C,419
59,10,27,2,3,3,C,C,C,595
59,10,28,2,4,6,M,M,C,439
59,10,29,2,5,5,",",",",C,438
59,10,30,2,5,5,",",",",C,446
59,10,31,2,6,2,.,.,C,438
59,10,32,2,4,6,M,M,C,546
59,10,33,2,3,3,C,C,C,562
59,10,34,2,2,4,X,X,C,430
59,10,35,2,6,2,.,.,C,542
59,10,36,2,1,1,Z,Z,C,562
59,10,37,2,1,1,Z,Z,C,430
59,10,38,2,4,6,C,M,I,562
59,10,39,2,6,2,.,.,C,487
59,10,40,2,6,2,.,.,C,446
59,10,41,2,6,2,.,.,C,439
59,10,42,2,3,3,C,C,C,542
59,10,43,2,1,1,Z,Z,C,466
59,10,44,2,1,1,Z,Z,C,482
59,10,45,2,1,1,Z,Z,C,450
59,10,46,2,5,5,",",",",C,510
59,10,47,2,3,3,C,C,C,498
59,10,48,2,5,5,",",",",C,477
59,10,49,2,3,3,C,C,C,371
59,10,50,2,1,1,Z,Z,C,511
59,11,1,2,6,6,.,.,C,734
59,11,2,2,6,6,.,.,C,517
59,11,3,2,1,5,Z,Z,C,1645
59,11,4,2,6,6,.,.,C,774
59,11,5,2,4,2,M,M,C,834
59,11,6,2,6,6,.,.,C,739
59,11,7,2,3,1,C,C,C,753
59,11,8,2,2,3,X,X,C,614
59,11,9,2,6,6,.,.,C,673
59,11,10,2,1,5,Z,Z,C,658
59,11,11,2,3,1,C,C,C,722
59,11,12,2,1,5,.,Z,I,662
59,11,13,2,1,5,Z,Z,C,678
59,11,14,2,2,3,X,X,C,924
59,11,15,2,2,3,X,X,C,546
59,11,16,2,5,4,",",",",C,997
59,11,17,2,3,1,C,C,C,1154
59,11,18,2,5,4,",",",",C,834
59,11,19,2,3,1,C,C,C,1138
59,11,20,2,3,1,C,C,C,610
59,11,21,2,4,2,",",M,I,805
59,11,22,2,2,3,X,X,C,758
59,11,23,2,3,1,C,C,C,929
59,11,24,2,2,3,X,X,C,721
59,11,25,2,4,2,M,M,C,1153
59,11,26,2,6,6,.,.,C,850
59,11,27,2,6,6,.,.,C,562
59,11,28,2,1,5,Z,Z,C,866
59,11,29,2,5,4,",",",",C,753
59,11,30,2,1,5,Z,Z,C,1862
59,11,31,2,2,3,X,X,C,722
59,11,32,2,1,5,Z,Z,C,833
59,11,33,2,4,2,M,M,C,737
59,11,34,2,2,3,X,X,C,642
59,11,35,2,4,2,M,M,C,786
59,11,36,2,5,4,",",",",C,530
59,11,37,2,1,5,Z,Z,C,706
59,11,38,2,6,6,.,.,C,593
59,11,39,2,5,4,",",",",C,657
59,11,40,2,3,1,C,C,C,693
59,11,41,2,2,3,X,X,C,689
59,11,42,2,5,4,",",",",C,593
59,11,43,2,1,5,Z,Z,C,658
59,11,44,2,5,4,",",",",C,998
59,11,45,2,3,1,C,C,C,642
59,11,46,2,4,2,M,M,C,706
59,11,47,2,5,4,",",",",C,962
59,11,48,2,4,2,M,M,C,769
59,11,49,2,5,4,",",",",C,737
59,11,50,2,4,2,M,M,C,557
59,12,1,2,1,5,Z,Z,C,797
59,12,2,2,3,1,C,C,C,897
59,12,3,2,5,4,",",",",C,505
59,12,4,2,1,5,Z,Z,C,674
59,12,5,2,5,4,",",",",C,498
59,12,6,2,3,1,C,C,C,670
59,12,7,2,4,2,M,M,C,514
59,12,8,2,3,1,C,C,C,626
59,12,9,2,3,1,Z,C,I,594
59,12,10,2,2,3,C,X,I,37
59,12,11,2,1,5,Z,Z,C,866
59,12,12,2,3,1,Z,C,I,929
59,12,13,2,1,5,Z,Z,C,806
59,12,14,2,4,2,M,M,C,578
59,12,15,2,5,4,",",",",C,529
59,12,16,2,2,3,X,X,C,657
59,12,17,2,5,4,",",",",C,562
59,12,18,2,2,3,X,X,C,561
59,12,19,2,4,2,M,M,C,610
59,12,20,2,6,6,",",.,I,507
59,12,21,2,4,2,M,M,C,641
59,12,22,2,2,3,X,X,C,578
59,12,23,2,5,4,",",",",C,517
59,12,24,2,6,6,.,.,C,753
59,12,25,2,1,5,Z,Z,C,705
59,12,26,2,5,4,",",",",C,561
59,12,27,2,4,2,M,M,C,546
59,12,28,2,3,1,C,C,C,690
59,12,29,2,3,1,C,C,C,578
59,12,30,2,5,4,",",",",C,530
59,12,31,2,6,6,.,.,C,767
59,12,32,2,4,2,M,M,C,549
59,12,33,2,4,2,M,M,C,545
59,12,34,2,1,5,Z,Z,C,1026
59,12,35,2,5,4,",",",",C,594
59,12,36,2,5,4,",",",",C,497
59,12,37,2,6,6,.,.,C,898
59,12,38,2,2,3,X,X,C,738
59,12,39,2,5,4,",",",",C,573
59,12,40,2,5,4,",",",",C,705
59,12,41,2,5,4,",",",",C,483
59,12,42,2,1,5,Z,Z,C,561
59,12,43,2,3,1,Z,C,I,525
59,12,44,2,5,4,",",",",C,582
59,12,45,2,4,2,M,M,C,498
59,12,46,2,5,4,",",",",C,509
59,12,47,2,4,2,M,M,C,610
59,12,48,2,5,4,",",",",C,562
59,12,49,2,6,6,.,.,C,481
59,12,50,2,1,5,Z,Z,C,625
59,13,1,2,4,2,M,M,C,686
59,13,2,2,3,1,C,C,C,545
59,13,3,2,4,2,M,M,C,562
59,13,4,2,5,4,",",",",C,397
59,13,5,2,2,3,X,X,C,561
59,13,6,2,2,3,X,X,C,612
59,13,7,2,3,1,C,C,C,674
59,13,8,2,6,6,.,.,C,606
59,13,9,2,1,5,X,Z,I,562
59,13,10,2,6,6,.,.,C,709
59,13,11,2,5,4,",",",",C,609
59,13,12,2,6,6,.,.,C,677
59,13,13,2,2,3,X,X,C,509
59,13,14,2,6,6,.,.,C,621
59,13,15,2,2,3,X,X,C,562
59,13,16,2,5,4,",",",",C,562
59,13,17,2,6,6,.,.,C,689
59,13,18,2,1,5,Z,Z,C,626
59,13,19,2,4,2,M,M,C,594
59,13,20,2,5,4,",",",",C,801
59,13,21,2,1,5,Z,Z,C,777
59,13,22,2,2,3,X,X,C,737
59,13,23,2,2,3,X,X,C,637
59,13,24,2,2,3,X,X,C,498
59,13,25,2,2,3,X,X,C,482
59,13,26,2,2,3,X,X,C,574
59,13,27,2,5,4,",",",",C,593
59,13,28,2,3,1,C,C,C,673
59,13,29,2,5,4,",",",",C,609
59,13,30,2,3,1,C,C,C,705
59,13,31,2,3,1,C,C,C,530
59,13,32,2,4,2,M,M,C,574
59,13,33,2,4,2,M,M,C,502
59,13,34,2,4,2,M,M,C,482
59,13,35,2,3,1,C,C,C,1074
59,13,36,2,1,5,Z,Z,C,630
59,13,37,2,6,6,.,.,C,498
59,13,38,2,4,2,M,M,C,610
59,13,39,2,2,3,X,X,C,621
59,13,40,2,4,2,M,M,C,578
59,13,41,2,2,3,M,X,I,450
59,13,42,2,4,2,M,M,C,518
59,13,43,2,3,1,C,C,C,610
59,13,44,2,1,5,Z,Z,C,610
59,13,45,2,2,3,X,X,C,658
59,13,46,2,1,5,Z,Z,C,674
59,13,47,2,2,3,X,X,C,658
59,13,48,2,6,6,.,.,C,605
59,13,49,2,5,4,",",",",C,578
59,13,50,2,4,2,M,M,C,562
59,14,1,2,3,1,C,C,C,761
59,14,2,2,1,5,Z,Z,C,593
59,14,3,2,2,3,X,X,C,549
59,14,4,2,6,6,.,.,C,541
59,14,5,2,5,4,",",",",C,614
59,14,6,2,2,3,X,X,C,626
59,14,7,2,1,5,Z,Z,C,386
59,14,8,2,2,3,X,X,C,594
59,14,9,2,2,3,X,X,C,478
59,14,10,2,5,4,",",",",C,626
59,14,11,2,2,3,X,X,C,583
59,14,12,2,3,1,C,C,C,641
59,14,13,2,1,5,Z,Z,C,613
59,14,14,2,4,2,M,M,C,662
59,14,15,2,6,6,.,.,C,466
59,14,16,2,6,6,.,.,C,466
59,14,17,2,5,4,",",",",C,574
59,14,18,2,2,3,X,X,C,498
59,14,19,2,3,1,C,C,C,562
59,14,20,2,4,2,M,M,C,514
59,14,21,2,6,6,.,.,C,541
59,14,22,2,2,3,X,X,C,545
59,14,23,2,3,1,C,C,C,950
59,14,24,2,3,1,C,C,C,418
59,14,25,2,1,5,Z,Z,C,533
59,14,26,2,4,2,M,M,C,770
59,14,27,2,1,5,X,Z,I,726
59,14,28,2,6,6,.,.,C,646
59,14,29,2,4,2,M,M,C,562
59,14,30,2,1,5,Z,Z,C,657
59,14,31,2,4,2,M,M,C,640
59,14,32,2,3,1,X,C,I,706
59,14,33,2,2,3,X,X,C,626
59,14,34,2,2,3,C,X,I,562
59,14,35,2,2,3,X,X,C,481
59,14,36,2,3,1,C,C,C,594
59,14,37,2,3,1,C,C,C,562
59,14,38,2,4,2,M,M,C,577
59,14,39,2,6,6,.,.,C,561
59,14,40,2,5,4,",",",",C,482
59,14,41,2,3,1,C,C,C,594
59,14,42,2,5,4,",",",",C,914
59,14,43,2,6,6,.,.,C,466
59,14,44,2,1,5,Z,Z,C,642
59,14,45,2,2,3,X,X,C,530
59,14,46,2,2,3,X,X,C,541
59,14,47,2,6,6,.,.,C,657
59,14,48,2,2,3,X,X,C,514
59,14,49,2,2,3,X,X,C,498
59,14,50,2,1,5,Z,Z,C,562
59,15,1,2,5,4,.,",",I,1401
59,15,2,2,2,3,X,X,C,597
59,15,3,2,3,1,C,C,C,589
59,15,4,2,4,2,M,M,C,514
59,15,5,2,6,6,.,.,C,950
59,15,6,2,1,5,Z,Z,C,590
59,15,7,2,4,2,M,M,C,513
59,15,8,2,1,5,Z,Z,C,578
59,15,9,2,5,4,",",",",C,561
59,15,10,2,2,3,X,X,C,594
59,15,11,2,3,1,C,C,C,514
59,15,12,2,6,6,.,.,C,770
59,15,13,2,6,6,.,.,C,450
59,15,14,2,1,5,Z,Z,C,530
59,15,15,2,3,1,Z,C,I,450
59,15,16,2,2,3,X,X,C,757
59,15,17,2,1,5,Z,Z,C,961
59,15,18,2,5,4,",",",",C,625
59,15,19,2,5,4,",",",",C,438
59,15,20,2,5,4,",",",",C,478
59,15,21,2,4,2,M,M,C,622
59,15,22,2,3,1,C,C,C,626
59,15,23,2,2,3,X,X,C,477
59,15,24,2,4,2,M,M,C,674
59,15,25,2,5,4,",",",",C,563
59,15,26,2,3,1,C,C,C,693
59,15,27,2,1,5,Z,Z,C,546
59,15,28,2,2,3,X,X,C,566
59,15,29,2,1,5,Z,Z,C,578
59,15,30,2,3,1,C,C,C,610
59,15,31,2,3,1,C,C,C,514
59,15,32,2,6,6,.,.,C,850
59,15,33,2,6,6,.,.,C,557
59,15,34,2,1,5,Z,Z,C,533
59,15,35,2,6,6,.,.,C,914
59,15,36,2,6,6,.,.,C,518
59,15,37,2,3,1,C,C,C,626
59,15,38,2,3,1,X,C,I,454
59,15,39,2,2,3,X,X,C,582
59,15,40,2,6,6,.,.,C,930
59,15,41,2,5,4,",",",",C,509
59,15,42,2,6,6,.,.,C,610
59,15,43,2,6,6,.,.,C,461
59,15,44,2,6,6,.,.,C,418
59,15,45,2,1,5,Z,Z,C,690
59,15,46,2,3,1,Z,C,I,434
59,15,47,2,4,2,M,M,C,626
59,15,48,2,6,6,.,.,C,738
59,15,49,2,4,2,M,M,C,546
59,15,50,2,2,3,X,X,C,594
58,1,1,1,4,3,M,M,C,3915
58,1,2,1,2,6,X,X,C,1522
58,1,3,1,3,1,C,C,C,1523
58,1,4,1,1,2,Z,Z,C,499
58,1,5,1,4,3,M,M,C,2035
58,1,6,1,5,5,",",",",C,658
58,1,7,1,5,5,",",",",C,579
58,1,8,1,4,3,M,M,C,867
58,1,9,1,4,3,M,M,C,531
58,1,10,1,6,4,.,.,C,403
58,1,11,1,3,1,C,C,C,739
58,1,12,1,4,3,M,M,C,994
58,1,13,1,5,5,",",",",C,546
58,1,14,1,4,3,C,M,I,626
58,1,15,1,5,5,",",",",C,1043
58,1,16,1,1,2,Z,Z,C,546
58,1,17,1,4,3,M,M,C,1026
58,1,18,1,5,5,",",",",C,626
58,1,19,1,1,2,Z,Z,C,562
58,1,20,1,2,6,X,X,C,498
58,1,21,1,3,1,C,C,C,530
58,1,22,1,2,6,X,X,C,690
58,1,23,1,2,6,X,X,C,531
58,1,24,1,1,2,Z,Z,C,467
58,1,25,1,6,4,.,.,C,595
58,1,26,1,4,3,M,M,C,482
58,1,27,1,5,5,",",",",C,530
58,1,28,1,1,2,Z,Z,C,499
58,1,29,1,6,4,.,.,C,610
58,1,30,1,4,3,M,M,C,546
58,1,31,1,1,2,Z,Z,C,483
58,1,32,1,2,6,X,X,C,467
58,1,33,1,3,1,C,C,C,371
58,1,34,1,6,4,.,.,C,483
58,1,35,1,3,1,C,C,C,883
58,1,36,1,6,4,.,.,C,691
58,1,37,1,2,6,X,X,C,659
58,1,38,1,2,6,X,X,C,643
58,1,39,1,6,4,.,.,C,723
58,1,40,1,2,6,X,X,C,563
58,1,41,1,4,3,C,M,I,755
58,1,42,1,4,3,M,M,C,739
58,1,43,1,4,3,M,M,C,451
58,1,44,1,5,5,",",",",C,499
58,1,45,1,4,3,M,M,C,803
58,1,46,1,2,6,X,X,C,659
58,1,47,1,6,4,.,.,C,483
58,1,48,1,1,2,Z,Z,C,627
58,1,49,1,5,5,",",",",C,675
58,1,50,1,5,5,",",",",C,531
58,2,1,1,1,2,Z,Z,C,523
58,2,2,1,3,1,C,C,C,787
58,2,3,1,3,1,C,C,C,515
58,2,4,1,4,3,M,M,C,675
58,2,5,1,1,2,Z,Z,C,467
58,2,6,1,5,5,",",",",C,675
58,2,7,1,2,6,X,X,C,547
58,2,8,1,3,1,C,C,C,707
58,2,9,1,3,1,C,C,C,659
58,2,10,1,5,5,",",",",C,1011
58,2,11,1,3,1,C,C,C,883
58,2,12,1,3,1,C,C,C,547
58,2,13,1,2,6,X,X,C,547
58,2,14,1,6,4,.,.,C,563
58,2,15,1,2,6,X,X,C,595
58,2,16,1,1,2,Z,Z,C,371
58,2,17,1,4,3,M,M,C,643
58,2,18,1,5,5,",",",",C,371
58,2,19,1,2,6,X,X,C,547
58,2,20,1,5,5,",",",",C,1315
58,2,21,1,5,5,",",",",C,451
58,2,22,1,5,5,",",",",C,451
58,2,23,1,6,4,.,.,C,434
58,2,24,1,2,6,X,X,C,563
58,2,25,1,2,6,X,X,C,515
58,2,26,1,4,3,M,M,C,642
58,2,27,1,4,3,M,M,C,435
58,2,28,1,6,4,.,.,C,563
58,2,29,1,3,1,C,C,C,867
58,2,30,1,3,1,C,C,C,531
58,2,31,1,2,6,X,X,C,482
58,2,32,1,2,6,X,X,C,658
58,2,33,1,2,6,X,X,C,466
58,2,34,1,3,1,C,C,C,1042
58,2,35,1,4,3,M,M,C,690
58,2,36,1,1,2,Z,Z,C,450
58,2,37,1,6,4,.,.,C,546
58,2,38,1,3,1,C,C,C,658
58,2,39,1,6,4,.,.,C,690
58,2,40,1,3,1,C,C,C,882
58,2,41,1,2,6,X,X,C,546
58,2,42,1,4,3,M,M,C,658
58,2,43,1,2,6,X,X,C,738
58,2,44,1,5,5,",",",",C,514
58,2,45,1,3,1,C,C,C,755
58,2,46,1,3,1,C,C,C,690
58,2,47,1,6,4,.,.,C,530
58,2,48,1,2,6,X,X,C,562
58,2,49,1,1,2,Z,Z,C,418
58,2,50,1,6,4,.,.,C,530
58,3,1,1,6,4,.,.,C,491
58,3,2,1,2,6,X,X,C,546
58,3,3,1,1,2,Z,Z,C,466
58,3,4,1,3,1,C,C,C,594
58,3,5,1,4,3,M,M,C,642
58,3,6,1,2,6,X,X,C,754
58,3,7,1,4,3,M,M,C,722
58,3,8,1,5,5,",",",",C,546
58,3,9,1,1,2,Z,Z,C,482
58,3,10,1,2,6,X,X,C,435
58,3,11,1,6,4,.,.,C,594
58,3,12,1,1,2,Z,Z,C,498
58,3,13,1,6,4,.,.,C,498
58,3,14,1,3,1,C,C,C,563
58,3,15,1,5,5,",",",",C,738
58,3,16,1,4,3,M,M,C,386
58,3,17,1,1,2,Z,Z,C,466
58,3,18,1,2,6,X,X,C,450
58,3,19,1,4,3,M,M,C,706
58,3,20,1,1,2,Z,Z,C,498
58,3,21,1,6,4,.,.,C,482
58,3,22,1,4,3,M,M,C,530
58,3,23,1,1,2,Z,Z,C,467
58,3,24,1,6,4,.,.,C,466
58,3,25,1,5,5,",",",",C,690
58,3,26,1,1,2,Z,Z,C,530
58,3,27,1,2,6,X,X,C,514
58,3,28,1,5,5,",",",",C,611
58,3,29,1,1,2,Z,Z,C,450
58,3,30,1,6,4,.,.,C,451
58,3,31,1,6,4,.,.,C,531
58,3,32,1,1,2,Z,Z,C,467
58,3,33,1,6,4,.,.,C,499
58,3,34,1,3,1,C,C,C,819
58,3,35,1,4,3,M,M,C,577
58,3,36,1,6,4,.,.,C,579
58,3,37,1,4,3,M,M,C,675
58,3,38,1,4,3,M,M,C,515
58,3,39,1,5,5,",",",",C,355
58,3,40,1,4,3,M,M,C,563
58,3,41,1,3,1,X,C,I,547
58,3,42,1,2,6,X,X,C,579
58,3,43,1,1,2,Z,Z,C,499
58,3,44,1,1,2,Z,Z,C,403
58,3,45,1,4,3,M,M,C,707
58,3,46,1,3,1,C,C,C,1219
58,3,47,1,5,5,",",",",C,1075
58,3,48,1,4,3,M,M,C,787
58,3,49,1,3,1,C,C,C,355
58,3,50,1,2,6,X,X,C,899
58,4,1,1,5,5,",",",",C,747
58,4,2,1,5,5,",",",",C,482
58,4,3,1,1,2,Z,Z,C,467
58,4,4,1,3,1,C,C,C,467
58,4,5,1,4,3,M,M,C,594
58,4,6,1,2,6,X,X,C,994
58,4,7,1,2,6,X,X,C,499
58,4,8,1,4,3,M,M,C,770
58,4,9,1,5,5,",",",",C,514
58,4,10,1,1,2,Z,Z,C,467
58,4,11,1,6,4,.,.,C,482
58,4,12,1,6,4,.,.,C,434
58,4,13,1,2,6,X,X,C,610
58,4,14,1,6,4,.,.,C,722
58,4,15,1,3,1,C,C,C,738
58,4,16,1,2,6,X,X,C,850
58,4,17,1,5,5,",",",",C,1394
58,4,18,1,3,1,C,C,C,786
58,4,19,1,5,5,",",",",C,1426
58,4,20,1,4,3,M,M,C,498
58,4,21,1,6,4,.,.,C,578
58,4,22,1,5,5,",",",",C,1010
58,4,23,1,1,2,Z,Z,C,578
58,4,24,1,3,1,C,C,C,882
58,4,25,1,3,1,C,C,C,482
58,4,26,1,4,3,M,M,C,498
58,4,27,1,3,1,C,C,C,562
58,4,28,1,4,3,M,M,C,386
58,4,29,1,2,6,X,X,C,546
58,4,30,1,5,5,",",",",C,530
58,4,31,1,2,6,X,X,C,562
58,4,32,1,3,1,C,C,C,530
58,4,33,1,6,4,.,.,C,482
58,4,34,1,4,3,M,M,C,690
58,4,35,1,3,1,C,C,C,611
58,4,36,1,1,2,Z,Z,C,451
58,4,37,1,3,1,C,C,C,994
58,4,38,1,1,2,Z,Z,C,451
58,4,39,1,3,1,C,C,C,1027
58,4,40,1,4,3,M,M,C,595
58,4,41,1,2,6,X,X,C,1075
58,4,42,1,2,6,X,X,C,770
58,4,43,1,1,2,Z,Z,C,515
58,4,44,1,6,4,.,.,C,611
58,4,45,1,3,1,C,C,C,963
58,4,46,1,6,4,.,.,C,563
58,4,47,1,6,4,.,.,C,435
58,4,48,1,2,6,X,X,C,580
58,4,49,1,2,6,X,X,C,467
58,4,50,1,1,2,Z,Z,C,435
58,5,1,1,6,4,.,.,C,444
58,5,2,1,5,5,",",",",C,354
58,5,3,1,1,2,Z,Z,C,435
58,5,4,1,5,5,",",",",C,787
58,5,5,1,3,1,C,C,C,819
58,5,6,1,5,5,C,",",I,499
58,5,7,1,5,5,",",",",C,660
58,5,8,1,4,3,M,M,C,515
58,5,9,1,1,2,Z,Z,C,467
58,5,10,1,2,6,X,X,C,691
58,5,11,1,5,5,",",",",C,595
58,5,12,1,6,4,.,.,C,451
58,5,13,1,4,3,M,M,C,482
58,5,14,1,6,4,.,.,C,498
58,5,15,1,5,5,",",",",C,724
58,5,16,1,3,1,C,C,C,755
58,5,17,1,5,5,",",",",C,707
58,5,18,1,6,4,.,.,C,689
58,5,19,1,1,2,Z,Z,C,514
58,5,20,1,2,6,X,X,C,515
58,5,21,1,3,1,C,C,C,339
58,5,22,1,1,2,Z,Z,C,514
58,5,23,1,4,3,M,M,C,579
58,5,24,1,3,1,X,C,I,754
58,5,25,1,5,5,",",",",C,1218
58,5,26,1,6,4,.,.,C,514
58,5,27,1,3,1,C,C,C,1922
58,5,28,1,3,1,C,C,C,594
58,5,29,1,5,5,",",",",C,626
58,5,30,1,2,6,X,X,C,579
58,5,31,1,6,4,.,.,C,562
58,5,32,1,5,5,",",",",C,466
58,5,33,1,1,2,Z,Z,C,482
58,5,34,1,2,6,X,X,C,770
58,5,35,1,5,5,",",",",C,722
58,5,36,1,2,6,X,X,C,674
58,5,37,1,6,4,.,.,C,514
58,5,38,1,1,2,Z,Z,C,578
58,5,39,1,4,3,M,M,C,706
58,5,40,1,6,4,.,.,C,466
58,5,41,1,5,5,",",",",C,514
58,5,42,1,5,5,",",",",C,689
58,5,43,1,1,2,Z,Z,C,610
58,5,44,1,3,1,C,C,C,738
58,5,45,1,1,2,Z,Z,C,498
58,5,46,1,2,6,X,X,C,498
58,5,47,1,6,4,.,.,C,546
58,5,48,1,2,6,X,X,C,754
58,5,49,1,6,4,.,.,C,514
58,5,50,1,3,1,X,C,I,626
58,6,1,1,4,3,M,M,C,556
58,6,2,1,6,4,.,.,C,514
58,6,3,1,5,5,",",",",C,419
58,6,4,1,1,2,Z,Z,C,516
58,6,5,1,2,6,X,X,C,563
58,6,6,1,3,1,C,C,C,563
58,6,7,1,5,5,",",",",C,531
58,6,8,1,3,1,C,C,C,771
58,6,9,1,3,1,C,C,C,498
58,6,10,1,1,2,Z,Z,C,451
58,6,11,1,3,1,C,C,C,899
58,6,12,1,1,2,Z,Z,C,434
58,6,13,1,2,6,X,X,C,562
58,6,14,1,4,3,M,M,C,499
58,6,15,1,2,6,X,X,C,563
58,6,16,1,2,6,X,X,C,547
58,6,17,1,5,5,",",",",C,531
58,6,18,1,3,1,C,C,C,691
58,6,19,1,1,2,Z,Z,C,515
58,6,20,1,6,4,.,.,C,563
58,6,21,1,5,5,",",",",C,547
